sx,sy,px,py,pz,ox,oy,oz,timestamp,trial_id,label,combined_gazePoint2d_isValid,combined_gazePoint3d_isValid,combined_originPoint3d_isValid
0.418,0.253,-48.91,251.98,84.88,-44.87,108.36,634.24,33070,0,,True,True,True
0.418,0.254,-48.94,251.66,84.76,-44.81,108.37,634.06,33086,0,,True,True,True
0.418,0.254,-49.17,251.63,84.75,-44.8,108.38,634.07,33103,0,,True,True,True
0.417,0.25,-49.55,252.88,85.2,-44.78,108.41,634.1,33119,0,,True,True,True
0.416,0.247,-50.03,253.76,85.52,-44.77,108.41,634.03,33135,0,,True,True,True
0.415,0.249,-50.53,253.14,85.3,-44.76,108.41,633.99,33153,0,,True,True,True
0.416,0.251,-50.22,252.49,85.06,-44.73,108.4,633.94,33169,0,,True,True,True
0.418,0.253,-49.05,251.99,84.88,-44.69,108.36,633.81,33185,0,,True,True,True
0.418,0.254,-48.63,251.4,84.66,-44.67,108.34,633.78,33203,0,,True,True,True
0.417,0.253,-49.77,251.96,84.87,-44.63,108.3,633.74,33219,0,,True,True,True
0.419,0.252,-48.08,252.18,84.95,-44.61,108.31,633.78,33235,0,,True,True,True
0.417,0.257,-49.37,250.57,84.36,-44.59,108.31,633.77,33253,0,,True,True,True
0.417,0.256,-49.48,250.94,84.5,-44.56,108.32,633.72,33269,0,,True,True,True
0.418,0.249,-48.96,253.25,85.34,-44.53,108.33,633.7,33285,0,,True,True,True
0.418,0.249,-48.79,253.04,85.26,-44.53,108.34,633.71,33302,0,,True,True,True
0.417,0.251,-49.27,252.53,85.08,-44.52,108.34,633.68,33319,0,,True,True,True
0.418,0.25,-48.87,252.69,85.13,-44.54,108.34,633.64,33335,0,,True,True,True
0.417,0.247,-49.6,253.8,85.54,-44.55,108.34,633.61,33352,0,,True,True,True
0.416,0.251,-49.78,252.43,85.04,-44.58,108.34,633.59,33369,0,,True,True,True
0.416,0.248,-50.27,253.36,85.38,-44.62,108.34,633.58,33385,0,,True,True,True
0.416,0.249,-49.96,253,85.25,-44.64,108.35,633.62,33402,0,,True,True,True
0.419,0.251,-48.56,252.41,85.03,-44.69,108.39,633.75,33419,0,,True,True,True
0.417,0.25,-49.61,252.8,85.17,-44.72,108.43,633.8,33435,0,,True,True,True
0.418,0.245,-49.06,254.3,85.72,-44.73,108.44,633.78,33452,0,,True,True,True
0.418,0.244,-48.61,254.7,85.86,-44.75,108.44,633.7,33469,0,,True,True,True
0.419,0.245,-48.06,254.3,85.72,-44.78,108.45,633.74,33485,0,,True,True,True
0.418,0.249,-48.87,253.25,85.34,-44.79,108.46,633.75,33502,0,,True,True,True
0.417,0.244,-49.54,254.61,85.83,-44.82,108.45,633.72,33519,0,,True,True,True
0.418,0.248,-49.05,253.5,85.43,-44.85,108.45,633.67,33535,0,,True,True,True
0.418,0.246,-48.86,254.16,85.67,-44.86,108.45,633.65,33552,0,,True,True,True
0.42,0.241,-47.39,255.62,86.2,-44.91,108.45,633.62,33569,0,,True,True,True
0.42,0.241,-47.83,255.7,86.23,-44.96,108.46,633.65,33585,0,,True,True,True
0.419,0.245,-48.02,254.45,85.77,-44.98,108.47,633.64,33602,0,,True,True,True
0.418,0.244,-48.72,254.68,85.86,-45,108.48,633.56,33619,0,,True,True,True
0.42,0.246,-47.92,254.15,85.67,-44.99,108.46,633.42,33635,0,,True,True,True
0.42,0.245,-47.68,254.5,85.79,-44.99,108.45,633.38,33652,0,,True,True,True
0.42,0.244,-47.8,254.55,85.81,-44.97,108.43,633.3,33669,0,,True,True,True
0.421,0.244,-47.37,254.59,85.83,-44.95,108.4,633.16,33685,0,,True,True,True
0.42,0.248,-47.87,253.38,85.39,-44.94,108.39,633.11,33702,0,,True,True,True
0.419,0.244,-48.01,254.62,85.84,-44.93,108.39,633.02,33718,0,,True,True,True
0.421,0.247,-47.31,253.57,85.46,-44.93,108.39,632.91,33735,0,,True,True,True
0.421,0.247,-46.83,253.77,85.53,-44.93,108.39,632.85,33752,0,,True,True,True
0.422,0.247,-46.7,253.81,85.54,-44.93,108.38,632.72,33768,0,,True,True,True
0.42,0.248,-47.75,253.38,85.39,-44.96,108.4,632.71,33784,0,,True,True,True
0.42,0.245,-47.86,254.4,85.76,-44.98,108.42,632.74,33802,0,,True,True,True
0.42,0.246,-47.77,253.89,85.57,-45.02,108.44,632.83,33818,0,,True,True,True
0.421,0.246,-46.98,253.96,85.6,-45.05,108.39,632.78,33834,0,,True,True,True
0.421,0.246,-47,253.9,85.58,-45.06,108.37,632.76,33852,0,,True,True,True
0.423,0.245,-46.17,254.35,85.74,-45.07,108.35,632.84,33868,0,,True,True,True
0.419,0.248,-48.46,253.27,85.34,-45.02,108.31,632.69,33884,0,,True,True,True
0.42,0.251,-47.59,252.49,85.06,-45,108.32,632.73,33902,0,,True,True,True
0.418,0.251,-49.15,252.44,85.04,-44.98,108.37,632.91,33918,0,,True,True,True
0.419,0.248,-48.18,253.28,85.35,-44.98,108.45,633.12,33934,0,,True,True,True
0.418,0.245,-48.62,254.28,85.71,-44.98,108.48,633.16,33951,0,,True,True,True
0.419,0.245,-48.08,254.5,85.79,-44.99,108.49,633.07,33968,0,,True,True,True
0.418,0.247,-48.7,253.58,85.46,-45.02,108.47,632.91,33984,0,,True,True,True
0.418,0.248,-49.17,253.51,85.43,-45.04,108.46,632.91,34001,0,,True,True,True
0.418,0.247,-48.75,253.66,85.49,-45.09,108.47,633.08,34018,0,,True,True,True
0.418,0.242,-48.99,255.18,86.04,-45.12,108.46,633.16,34034,0,,True,True,True
0.42,0.246,-47.97,253.89,85.57,-45.12,108.44,633.1,34051,0,,True,True,True
0.419,0.248,-48.06,253.41,85.4,-45.1,108.38,632.84,34068,0,,True,True,True
0.419,0.247,-48.12,253.58,85.46,-45.06,108.37,632.67,34084,0,,True,True,True
0.419,0.248,-48.15,253.26,85.34,-45.05,108.38,632.65,34101,0,,True,True,True
0.419,0.247,-48.06,253.79,85.54,-45.04,108.42,632.7,34118,0,,True,True,True
0.416,0.247,-50.35,253.67,85.49,-45.04,108.48,632.89,34134,0,,True,True,True
0.415,0.246,-50.46,253.9,85.57,-45.04,108.5,632.99,34151,0,,True,True,True
0.419,0.248,-48.55,253.37,85.38,-45.04,108.55,633.19,34168,0,,True,True,True
0.418,0.247,-48.69,253.7,85.5,-45.02,108.58,633.28,34184,0,,True,True,True
0.418,0.25,-48.64,252.8,85.17,-45.01,108.59,633.27,34201,0,,True,True,True
0.419,0.247,-48.03,253.58,85.46,-44.98,108.57,633.11,34218,0,,True,True,True
0.421,0.249,-47.34,253.13,85.3,-44.97,108.58,632.99,34234,0,,True,True,True
0.419,0.246,-48.14,254.07,85.64,-44.97,108.58,632.93,34251,0,,True,True,True
0.418,0.249,-49.13,253.1,85.28,-44.96,108.59,632.87,34268,0,,True,True,True
0.42,0.248,-47.94,253.38,85.39,-44.94,108.57,632.77,34284,0,,True,True,True
0.42,0.245,-47.88,254.24,85.7,-44.93,108.55,632.71,34301,0,,True,True,True
0.42,0.246,-47.55,254.09,85.64,-44.89,108.5,632.62,34318,0,,True,True,True
0.42,0.248,-47.82,253.46,85.41,-44.85,108.44,632.55,34334,0,,True,True,True
0.42,0.245,-47.91,254.44,85.77,-44.82,108.43,632.54,34351,0,,True,True,True
0.422,0.248,-46.65,253.43,85.4,-44.79,108.42,632.55,34367,0,,True,True,True
0.422,0.243,-46.45,254.99,85.97,-44.79,108.44,632.71,34383,0,,True,True,True
0.422,0.245,-46.53,254.32,85.73,-44.78,108.44,632.75,34401,0,,True,True,True
0.421,0.246,-47.28,253.89,85.57,-44.78,108.45,632.82,34417,0,,True,True,True
0.422,0.25,-46.38,252.87,85.2,-44.78,108.45,632.84,34433,0,,True,True,True
0.423,0.247,-46,253.59,85.46,-44.77,108.45,632.82,34451,0,,True,True,True
0.423,0.252,-45.71,252.03,84.89,-44.77,108.44,632.79,34467,0,,True,True,True
0.422,0.251,-46.67,252.52,85.07,-44.77,108.43,632.81,34483,0,,True,True,True
0.423,0.248,-45.67,253.28,85.35,-44.78,108.43,632.84,34501,0,,True,True,True
0.424,0.25,-45.34,252.78,85.17,-44.8,108.43,632.94,34517,0,,True,True,True
0.421,0.249,-46.89,253.1,85.28,-44.82,108.44,632.99,34533,0,,True,True,True
0.422,0.251,-46.77,252.47,85.05,-44.83,108.44,633.01,34550,0,,True,True,True
0.424,0.251,-45.54,252.42,85.04,-44.84,108.43,632.99,34567,0,,True,True,True
0.424,0.251,-45.29,252.58,85.09,-44.83,108.4,632.83,34583,0,,True,True,True
0.422,0.251,-46.51,252.61,85.11,-44.83,108.39,632.78,34600,0,,True,True,True
0.423,0.247,-45.88,253.78,85.53,-44.84,108.38,632.73,34617,0,,True,True,True
0.424,0.246,-45.29,253.96,85.6,-44.87,108.39,632.78,34633,0,,True,True,True
0.424,0.246,-45.25,254.07,85.64,-44.88,108.4,632.8,34650,0,,True,True,True
0.424,0.249,-45.33,253.21,85.32,-44.91,108.39,632.79,34667,0,,True,True,True
0.423,0.248,-46.09,253.53,85.44,-44.91,108.35,632.61,34683,0,,True,True,True
0.424,0.247,-45.5,253.76,85.52,-44.92,108.32,632.5,34700,0,,True,True,True
0.421,0.249,-47.07,253.04,85.26,-44.92,108.29,632.35,34717,0,,True,True,True
0.421,0.247,-46.9,253.84,85.55,-44.92,108.29,632.32,34733,0,,True,True,True
0.421,0.249,-46.88,253.23,85.33,-44.92,108.29,632.35,34750,0,,True,True,True
0.421,0.251,-46.82,252.6,85.1,-44.93,108.32,632.52,34767,0,,True,True,True
0.423,0.248,-45.91,253.39,85.39,-44.92,108.32,632.5,34783,0,,True,True,True
0.423,0.247,-45.76,253.58,85.46,-44.92,108.32,632.47,34800,0,,True,True,True
0.423,0.253,-45.96,251.8,84.81,-44.91,108.32,632.42,34817,0,,True,True,True
0.422,0.25,-46.48,252.89,85.21,-44.92,108.31,632.37,34833,0,,True,True,True
0.424,0.252,-45.26,252.16,84.94,-44.93,108.31,632.4,34850,0,,True,True,True
0.423,0.249,-45.7,253.25,85.34,-44.96,108.35,632.6,34867,0,,True,True,True
0.423,0.249,-45.6,253.05,85.27,-45.01,108.38,632.76,34883,0,,True,True,True
0.422,0.252,-46.58,252.2,84.96,-45.03,108.38,632.75,34900,0,,True,True,True
0.429,0.249,-42.31,253.14,85.3,-45.03,108.36,632.61,34917,0,,True,True,True
0.445,0.236,-32.73,257.06,86.73,-44.95,108.31,632.38,34933,0,,True,True,True
0.444,0.24,-33.39,255.89,86.3,-44.97,108.32,632.51,34950,0,,True,True,True
0.444,0.236,-33.21,257.09,86.73,-45.02,108.34,632.81,34966,0,,True,True,True
0.444,0.238,-33.6,256.6,86.56,-45.02,108.33,632.77,34982,0,,True,True,True
0.445,0.24,-32.95,255.96,86.32,-45.01,108.33,632.75,35000,0,,True,True,True
0.445,0.243,-32.94,254.98,85.97,-45,108.31,632.63,35016,0,,True,True,True
0.445,0.24,-33.01,255.92,86.31,-44.99,108.3,632.56,35032,0,,True,True,True
0.445,0.24,-32.98,256.04,86.35,-45.01,108.31,632.62,35050,0,,True,True,True
0.446,0.238,-31.88,256.5,86.52,-45.06,108.37,632.85,35066,0,,True,True,True
0.445,0.239,-32.69,256.11,86.38,-45.11,108.37,632.84,35082,0,,True,True,True
0.445,0.237,-32.94,257.02,86.71,-45.13,108.36,632.8,35100,0,,True,True,True
0.444,0.233,-33.11,258,87.07,-45.17,108.33,632.76,35116,0,,True,True,True
0.445,0.238,-33.03,256.62,86.56,-45.19,108.33,632.8,35132,0,,True,True,True
0.445,0.242,-32.9,255.39,86.12,-45.19,108.34,632.84,35149,0,,True,True,True
0.445,0.24,-32.45,255.88,86.3,-45.21,108.38,633.07,35166,0,,True,True,True
0.446,0.238,-32.32,256.47,86.51,-45.22,108.43,633.35,35182,0,,True,True,True
0.446,0.238,-32.37,256.67,86.58,-45.22,108.46,633.52,35199,0,,True,True,True
0.444,0.238,-33.23,256.73,86.6,-45.22,108.5,633.72,35216,0,,True,True,True
0.446,0.233,-32.22,258.11,87.11,-45.22,108.53,633.76,35232,0,,True,True,True
0.445,0.235,-32.49,257.64,86.94,-45.22,108.55,633.77,35249,0,,True,True,True
0.445,0.24,-32.8,255.78,86.26,-45.23,108.58,633.8,35266,0,,True,True,True
0.445,0.242,-32.74,255.4,86.12,-45.21,108.59,633.72,35282,0,,True,True,True
0.445,0.24,-32.73,255.95,86.32,-45.21,108.59,633.67,35299,0,,True,True,True
0.446,0.245,-32.08,254.46,85.78,-45.19,108.6,633.57,35316,0,,True,True,True
0.446,0.239,-31.92,256.2,86.41,-45.19,108.64,633.6,35332,0,,True,True,True
0.447,0.239,-31.84,256.14,86.39,-45.2,108.66,633.66,35349,0,,True,True,True
0.446,0.234,-31.89,257.81,87,-45.21,108.71,633.84,35366,0,,True,True,True
0.447,0.233,-31.43,258.21,87.14,-45.22,108.75,634.03,35382,0,,True,True,True
0.447,0.233,-31.39,258,87.07,-45.21,108.76,634.11,35399,0,,True,True,True
0.447,0.237,-31.72,256.79,86.63,-45.2,108.76,634.24,35416,0,,True,True,True
0.445,0.236,-32.88,257.17,86.76,-45.19,108.75,634.21,35432,0,,True,True,True
0.442,0.235,-34.5,257.38,86.84,-45.18,108.74,634.15,35449,0,,True,True,True
0.443,0.232,-34.21,258.38,87.2,-45.15,108.75,634.17,35466,0,,True,True,True
0.442,0.231,-34.67,258.79,87.35,-45.13,108.75,634.09,35482,0,,True,True,True
0.442,0.233,-34.54,258.03,87.08,-45.11,108.73,633.98,35499,0,,True,True,True
0.444,0.234,-33.5,257.85,87.01,-45.09,108.69,633.65,35516,0,,True,True,True
0.445,0.231,-32.74,258.7,87.32,-45.08,108.68,633.59,35532,0,,True,True,True
0.445,0.235,-32.53,257.42,86.85,-45.09,108.69,633.7,35549,0,,True,True,True
0.444,0.235,-33.62,257.49,86.88,-45.11,108.73,633.95,35565,0,,True,True,True
0.443,0.232,-33.77,258.55,87.27,-45.11,108.71,633.87,35582,0,,True,True,True
0.443,0.233,-34.09,258.16,87.12,-45.11,108.7,633.82,35599,0,,True,True,True
0.444,0.233,-33.52,258.23,87.15,-45.1,108.69,633.73,35615,0,,True,True,True
0.444,0.231,-33.51,258.9,87.39,-45.1,108.69,633.67,35631,0,,True,True,True
0.442,0.23,-34.28,259.22,87.51,-45.09,108.69,633.63,35649,0,,True,True,True
0.441,0.234,-35.38,257.98,87.06,-45.05,108.65,633.38,35665,0,,True,True,True
0.441,0.236,-34.88,257.05,86.72,-45.02,108.63,633.22,35681,0,,True,True,True
0.443,0.237,-33.89,256.85,86.65,-45,108.62,633.17,35699,0,,True,True,True
0.443,0.237,-33.86,256.82,86.64,-44.97,108.62,633.21,35715,0,,True,True,True
0.446,0.238,-31.94,256.56,86.54,-44.95,108.61,633.24,35731,0,,True,True,True
0.446,0.234,-32.14,257.8,87,-44.94,108.61,633.24,35749,0,,True,True,True
0.444,0.235,-33.45,257.58,86.91,-44.9,108.6,633.24,35765,0,,True,True,True
0.444,0.235,-33.41,257.38,86.84,-44.86,108.58,633.14,35781,0,,True,True,True
0.444,0.234,-33.29,257.7,86.96,-44.84,108.59,633.13,35798,0,,True,True,True
0.444,0.235,-33.41,257.39,86.84,-44.79,108.58,633.03,35815,0,,True,True,True
0.444,0.238,-33.47,256.57,86.55,-44.72,108.56,632.78,35831,0,,True,True,True
0.444,0.237,-33.53,256.91,86.67,-44.69,108.55,632.74,35848,0,,True,True,True
0.445,0.237,-32.78,256.88,86.66,-44.61,108.53,632.57,35865,0,,True,True,True
0.443,0.238,-33.69,256.63,86.57,-44.54,108.48,632.38,35881,0,,True,True,True
0.444,0.237,-33.13,257.03,86.71,-44.51,108.46,632.31,35898,0,,True,True,True
0.444,0.236,-33.31,257.26,86.8,-44.47,108.45,632.28,35915,0,,True,True,True
0.452,0.241,-28.59,255.76,86.25,-44.43,108.47,632.45,35931,0,,True,True,True
0.454,0.245,-27.25,254.35,85.74,-44.42,108.48,632.56,35948,0,,True,True,True
0.452,0.247,-28.39,253.66,85.49,-44.43,108.49,632.59,35965,0,,True,True,True
0.451,0.246,-29.14,254.05,85.63,-44.41,108.47,632.35,35981,0,,True,True,True
0.452,0.241,-28.72,255.49,86.15,-44.41,108.45,632.23,35998,0,,True,True,True
0.453,0.244,-28.19,254.8,85.9,-44.39,108.44,632.08,36015,0,,True,True,True
0.451,0.248,-28.98,253.54,85.44,-44.35,108.4,631.93,36031,0,,True,True,True
0.45,0.246,-29.49,254.14,85.66,-44.33,108.38,631.88,36048,0,,True,True,True
0.45,0.246,-29.6,254.05,85.63,-44.27,108.38,631.89,36065,0,,True,True,True
0.452,0.244,-28.8,254.73,85.88,-44.21,108.4,631.89,36081,0,,True,True,True
0.452,0.244,-28.77,254.69,85.86,-44.19,108.42,631.95,36098,0,,True,True,True
0.451,0.249,-28.98,252.96,85.23,-44.15,108.46,632,36115,0,,True,True,True
0.45,0.249,-29.56,253.06,85.27,-44.13,108.49,632.07,36131,0,,True,True,True
0.45,0.246,-29.67,253.93,85.58,-44.14,108.51,632.15,36148,0,,True,True,True
0.451,0.246,-29.12,254.08,85.64,-44.17,108.56,632.36,36165,0,,True,True,True
0.452,0.243,-28.78,255.08,86,-44.21,108.6,632.62,36181,0,,True,True,True
0.452,0.242,-28.7,255.17,86.04,-44.23,108.62,632.71,36198,0,,True,True,True
0.451,0.243,-29.29,255.13,86.02,-44.24,108.61,632.73,36214,0,,True,True,True
0.452,0.242,-28.71,255.16,86.03,-44.23,108.58,632.65,36230,0,,True,True,True
0.451,0.242,-29.13,255.19,86.04,-44.22,108.56,632.6,36248,0,,True,True,True
0.451,0.244,-29.21,254.8,85.9,-44.17,108.54,632.58,36264,0,,True,True,True
0.449,0.245,-30.24,254.47,85.78,-44.13,108.57,632.71,36280,0,,True,True,True
0.451,0.244,-29.06,254.75,85.89,-44.12,108.57,632.74,36298,0,,True,True,True
0.448,0.242,-30.89,255.17,86.04,-44.11,108.57,632.75,36314,0,,True,True,True
0.448,0.245,-30.78,254.5,85.79,-44.09,108.61,632.89,36330,0,,True,True,True
0.448,0.246,-30.87,254.18,85.68,-44.08,108.62,632.94,36348,0,,True,True,True
0.446,0.243,-32.19,254.87,85.93,-44.02,108.61,632.84,36364,0,,True,True,True
0.446,0.242,-32,255.29,86.08,-43.93,108.6,632.72,36380,0,,True,True,True
0.448,0.238,-31.11,256.5,86.52,-43.91,108.6,632.72,36397,0,,True,True,True
0.449,0.238,-30.15,256.43,86.5,-43.85,108.62,632.75,36414,0,,True,True,True
0.447,0.238,-31.76,256.72,86.6,-43.79,108.59,632.59,36430,0,,True,True,True
0.446,0.241,-32.21,255.62,86.2,-43.76,108.58,632.49,36447,0,,True,True,True
0.445,0.242,-32.68,255.24,86.06,-43.72,108.56,632.48,36464,0,,True,True,True
0.447,0.241,-31.58,255.52,86.17,-43.71,108.57,632.66,36480,0,,True,True,True
0.447,0.243,-31.83,255.01,85.98,-43.69,108.56,632.74,36497,0,,True,True,True
0.447,0.245,-31.28,254.47,85.78,-43.66,108.56,632.81,36514,0,,True,True,True
0.448,0.241,-31.07,255.67,86.22,-43.6,108.53,632.69,36530,0,,True,True,True
0.448,0.239,-31.01,256.22,86.42,-43.58,108.52,632.63,36547,0,,True,True,True
0.448,0.241,-30.99,255.65,86.21,-43.52,108.53,632.61,36564,0,,True,True,True
0.447,0.242,-31.84,255.3,86.09,-43.49,108.53,632.61,36580,0,,True,True,True
0.446,0.24,-32.02,255.84,86.28,-43.47,108.53,632.58,36597,0,,True,True,True
0.446,0.242,-32.44,255.44,86.13,-43.46,108.53,632.5,36614,0,,True,True,True
0.446,0.242,-32.34,255.17,86.04,-43.46,108.5,632.37,36630,0,,True,True,True
0.446,0.241,-32.22,255.47,86.15,-43.47,108.49,632.3,36647,0,,True,True,True
0.445,0.242,-32.67,255.45,86.14,-43.49,108.47,632.17,36664,0,,True,True,True
0.446,0.241,-32,255.55,86.18,-43.53,108.5,632.28,36680,0,,True,True,True
0.445,0.243,-32.92,255.12,86.02,-43.55,108.54,632.42,36697,0,,True,True,True
0.448,0.237,-31.19,256.87,86.66,-43.59,108.6,632.69,36714,0,,True,True,True
0.446,0.236,-32.27,257.16,86.76,-43.6,108.62,632.69,36730,0,,True,True,True
0.446,0.237,-32.06,256.98,86.7,-43.6,108.62,632.65,36747,0,,True,True,True
0.448,0.24,-30.99,255.89,86.3,-43.58,108.58,632.35,36764,0,,True,True,True
0.447,0.236,-31.64,257.28,86.8,-43.56,108.53,632.09,36780,0,,True,True,True
0.453,0.242,-27.71,255.19,86.05,-43.53,108.5,631.95,36797,0,,True,True,True
0.467,0.27,-19.38,246.37,82.84,-43.43,108.39,631.84,36813,0,,True,True,True
0.462,0.266,-22.7,247.7,83.32,-43.49,108.44,632.33,36830,0,,True,True,True
0.462,0.264,-22.54,248.5,83.61,-43.5,108.46,632.4,36847,0,,True,True,True
0.462,0.268,-22.61,247.1,83.1,-43.52,108.48,632.47,36863,0,,True,True,True
0.463,0.273,-21.87,245.66,82.57,-43.53,108.48,632.45,36879,0,,True,True,True
0.462,0.269,-22.66,246.67,82.94,-43.53,108.48,632.48,36897,0,,True,True,True
0.461,0.271,-23.41,246.24,82.79,-43.53,108.49,632.54,36913,0,,True,True,True
0.462,0.269,-22.4,246.79,82.99,-43.53,108.49,632.56,36929,0,,True,True,True
0.462,0.268,-22.56,247.15,83.12,-43.53,108.48,632.58,36947,0,,True,True,True
0.462,0.266,-22.84,247.59,83.28,-43.51,108.45,632.56,36963,0,,True,True,True
0.46,0.266,-23.57,247.81,83.36,-43.5,108.41,632.52,36979,0,,True,True,True
0.46,0.266,-23.7,247.78,83.35,-43.5,108.4,632.52,36996,0,,True,True,True
0.461,0.27,-23.26,246.53,82.89,-43.49,108.39,632.5,37013,0,,True,True,True
0.461,0.271,-22.9,246.04,82.71,-43.52,108.41,632.53,37029,0,,True,True,True
0.46,0.268,-23.64,247.02,83.07,-43.54,108.42,632.56,37046,0,,True,True,True
0.462,0.265,-22.61,247.89,83.39,-43.59,108.43,632.6,37063,0,,True,True,True
0.463,0.268,-22.12,246.96,83.05,-43.65,108.4,632.46,37079,0,,True,True,True
0.462,0.266,-22.75,247.81,83.36,-43.67,108.37,632.31,37096,0,,True,True,True
0.46,0.266,-23.63,247.65,83.3,-43.71,108.3,632.05,37113,0,,True,True,True
0.462,0.271,-22.6,246.17,82.76,-43.76,108.29,632.16,37129,0,,True,True,True
0.461,0.273,-22.98,245.41,82.49,-43.78,108.29,632.26,37146,0,,True,True,True
0.462,0.273,-22.53,245.37,82.47,-43.78,108.27,632.34,37163,0,,True,True,True
0.46,0.271,-23.67,246.29,82.8,-43.74,108.25,632.22,37179,0,,True,True,True
0.461,0.272,-23.31,245.96,82.68,-43.73,108.26,632.23,37196,0,,True,True,True
0.468,0.279,-19.05,243.72,81.87,-43.67,108.27,632.32,37213,0,,True,True,True
0.469,0.296,-18.48,238.11,79.83,-43.64,108.23,632.14,37229,0,,True,True,True
0.468,0.291,-19.24,239.74,80.42,-43.63,108.21,631.99,37246,0,,True,True,True
0.469,0.293,-18.27,239.06,80.17,-43.64,108.17,631.85,37263,0,,True,True,True
0.469,0.29,-18.38,240.27,80.61,-43.66,108.11,631.74,37279,0,,True,True,True
0.469,0.292,-18.43,239.58,80.36,-43.66,108.08,631.74,37296,0,,True,True,True
0.47,0.283,-17.99,242.45,81.41,-43.68,108.08,631.88,37313,0,,True,True,True
0.469,0.286,-18.57,241.35,81.01,-43.68,108.11,632.13,37329,0,,True,True,True
0.469,0.287,-18.27,241.22,80.96,-43.67,108.12,632.23,37346,0,,True,True,True
0.469,0.286,-18.36,241.51,81.07,-43.64,108.13,632.24,37363,0,,True,True,True
0.47,0.289,-17.65,240.56,80.72,-43.58,108.15,632.11,37379,0,,True,True,True
0.471,0.29,-17.19,240.19,80.59,-43.56,108.17,632.08,37396,0,,True,True,True
0.471,0.292,-17.25,239.61,80.37,-43.53,108.2,632.06,37412,0,,True,True,True
0.468,0.294,-18.81,238.74,80.06,-43.52,108.24,632.16,37429,0,,True,True,True
0.47,0.29,-17.63,240.13,80.56,-43.51,108.24,632.23,37446,0,,True,True,True
0.471,0.292,-17.5,239.55,80.35,-43.51,108.25,632.35,37462,0,,True,True,True
0.469,0.29,-18.24,240.15,80.57,-43.5,108.25,632.41,37478,0,,True,True,True
0.47,0.292,-17.96,239.43,80.31,-43.5,108.26,632.45,37496,0,,True,True,True
0.472,0.292,-16.83,239.38,80.29,-43.5,108.28,632.46,37512,0,,True,True,True
0.47,0.291,-17.77,239.73,80.42,-43.51,108.31,632.44,37528,0,,True,True,True
0.469,0.293,-18.6,239.23,80.24,-43.52,108.33,632.46,37546,0,,True,True,True
0.468,0.292,-18.84,239.57,80.36,-43.54,108.35,632.58,37562,0,,True,True,True
0.47,0.295,-17.54,238.41,79.94,-43.55,108.34,632.79,37578,0,,True,True,True
0.472,0.296,-16.78,238.2,79.86,-43.54,108.31,632.86,37596,0,,True,True,True
0.472,0.296,-16.58,238.19,79.86,-43.52,108.24,632.82,37612,0,,True,True,True
0.474,0.299,-15.69,237.33,79.55,-43.49,108.19,632.74,37628,0,,True,True,True
0.473,0.299,-16.28,237.46,79.59,-43.49,108.17,632.79,37645,0,,True,True,True
0.472,0.297,-16.58,238.07,79.81,-43.49,108.14,632.91,37662,0,,True,True,True
0.474,0.296,-15.47,238.1,79.82,-43.49,108.11,632.89,37678,0,,True,True,True
0.472,0.298,-16.63,237.64,79.66,-43.49,108.1,632.85,37695,0,,True,True,True
0.472,0.3,-16.55,236.88,79.38,-43.48,108.06,632.61,37712,0,,True,True,True
0.473,0.301,-16.31,236.81,79.35,-43.48,108.02,632.36,37728,0,,True,True,True
0.473,0.302,-16.01,236.36,79.19,-43.48,108,632.31,37745,0,,True,True,True
0.472,0.3,-16.5,236.87,79.38,-43.48,107.97,632.29,37762,0,,True,True,True
0.473,0.299,-16.01,237.18,79.49,-43.48,107.97,632.37,37778,0,,True,True,True
0.473,0.302,-15.92,236.39,79.2,-43.49,107.97,632.43,37795,0,,True,True,True
0.474,0.301,-15.6,236.64,79.29,-43.48,107.97,632.5,37812,0,,True,True,True
0.472,0.302,-16.42,236.5,79.24,-43.47,107.95,632.52,37828,0,,True,True,True
0.474,0.301,-15.7,236.61,79.28,-43.46,107.93,632.44,37845,0,,True,True,True
0.474,0.296,-15.53,238.37,79.92,-43.44,107.88,632.35,37862,0,,True,True,True
0.473,0.296,-15.8,238.37,79.92,-43.43,107.87,632.35,37878,0,,True,True,True
0.472,0.297,-16.61,237.79,79.71,-43.43,107.85,632.33,37895,0,,True,True,True
0.469,0.306,-18.46,235.1,78.73,-43.42,107.78,632.14,37912,0,,True,True,True
0.472,0.309,-16.36,234.14,78.38,-43.36,107.67,631.69,37928,0,,True,True,True
0.472,0.313,-16.8,233,77.97,-43.34,107.63,631.57,37945,0,,True,True,True
0.471,0.315,-17.06,232.3,77.71,-43.29,107.55,631.31,37962,0,,True,True,True
0.469,0.31,-18.14,233.87,78.29,-43.26,107.55,631.34,37978,0,,True,True,True
0.468,0.309,-18.79,234.1,78.37,-43.26,107.57,631.42,37995,0,,True,True,True
0.47,0.31,-17.97,233.97,78.32,-43.26,107.63,631.61,38012,0,,True,True,True
0.469,0.311,-18.7,233.52,78.16,-43.27,107.68,631.83,38028,0,,True,True,True
0.468,0.31,-18.89,233.86,78.28,-43.28,107.7,631.94,38045,0,,True,True,True
0.468,0.312,-18.81,233.21,78.04,-43.31,107.74,632.21,38061,0,,True,True,True
0.47,0.309,-18.08,234.1,78.37,-43.33,107.79,632.44,38077,0,,True,True,True
0.471,0.308,-17.09,234.52,78.52,-43.34,107.82,632.54,38095,0,,True,True,True
